Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,0.002496099749974793,-0.000254361241304215,0.06373262435662833,0.001708447989644644,0.0638048698417238,0.006784942512099919,0.006784942512099919,-21.684538277070516,0.006774450736605144,1.0491775494777508e-05,0.8481178140124898,0.8481178140124898,-0.7154381469899553,0.8468063420756428,0.0013114719368471884,0.9977856635441058,0.9977856635441058,-0.009627404132881857,0.9962427553831094,0.0015429081609966923
0.0,-175.0,-0.003068062876226399,-0.0004022943734705313,0.0637076519072273,0.001679777786337421,0.06380486984172383,0.0067849425120999245,0.0067849425120999245,-21.684538277070516,0.006768984803756734,1.5957708343189e-05,0.8481178140124905,0.8481178140124905,-0.7154381469899516,0.8461231004695917,0.0019947135428986244,0.9977856635441066,0.9977856635441066,-0.009627404132878475,0.9954389417289315,0.0023467218151748525
0.0,-170.0,-0.008608875691392489,-0.0005471658025427613,0.06319782575908028,0.001638323459798615,0.06380486984172382,0.006784942512099921,0.006784942512099921,-21.684538277070516,0.006660925215359551,0.00012401729674037365,0.8481178140124902,0.8481178140124902,-0.7154381469899531,0.8326156519199438,0.015502162092546706,0.9977856635441062,0.9977856635441062,-0.009627404132879923,0.9795478257881693,0.018237837755937302
0.0,-165.0,-0.01408416976436585,-0.0006878729694698791,0.06220702599701615,0.001584400502483982,0.06380486984172383,0.0067849425120999245,0.0067849425120999245,-21.684538277070516,0.006453555307326249,0.0003313872047736748,0.8481178140124905,0.8481178140124905,-0.7154381469899516,0.8066944134157812,0.04142340059670935,0.9977856635441066,0.9977856635441066,-0.009627404132878475,0.9490522510773897,0.048733412466716884
0.0,-160.0,-0.01945227480117816,-0.0008233450077502656,0.06074279320548545,0.001518419300658264,0.06380486984172383,0.0067849425120999245,0.0067849425120999245,-21.684538277070516,0.0061531759093781885,0.0006317666027217361,0.8481178140124905,0.8481178140124905,-0.7154381469899516,0.7691469886722735,0.078970825340217,0.9977856635441066,0.9977856635441066,-0.009627404132878475,0.9048788102026748,0.09290685334143177
0.0,-155.0,-0.02467233628114883,-0.0009525508933723666,0.05881627108015967,0.00144088201110788,0.06380486984172382,0.006784942512099921,0.006784942512099921,-21.684538277070516,0.005768913897522709,0.0010160286145772146,0.8481178140124902,0.8481178140124902,-0.7154381469899531,0.7211142371903385,0.12700357682215183,0.9977856635441062,0.9977856635441062,-0.009627404132879923,0.8483696908121631,0.14941597273194332
0.0,-150.0,-0.02970462638445599,-0.001074507291529954,0.05644212161767842,0.001352378739424636,0.06380486984172383,0.0067849425120999245,0.0067849425120999245,-21.684538277070516,0.005312444878544083,0.0014724976335558412,0.8481178140124905,0.8481178140124905,-0.7154381469899516,0.6640556098180104,0.18406220419448013,0.9977856635441066,0.9977856635441066,-0.009627404132878475,0.7812418939035416,0.2165437696405649
0.0,-145.0,-0.03451084634483364,-0.001188286040393758,0.0536384135290018,0.001253583048945744,0.06380486984172383,0.0067849425120999245,0.0067849425120999245,-21.684538277070516,0.004797638432599503,0.0019873040795004206,0.8481178140124905,0.8481178140124905,-0.7154381469899516,0.5997048040749379,0.24841300993755258,0.9977856635441066,0.9977856635441066,-0.009627404132878475,0.7055350636175741,0.29225059992653246
0.0,-140.0,-0.03905441792630836,-0.001293021214983433,0.05042648472560984,0.001145246834530241,0.06380486984172382,0.006784942512099921,0.006784942512099921,-21.684538277070516,0.004240136693044362,0.0025448058190555593,0.8481178140124902,0.8481178140124902,-0.7154381469899531,0.5300170866305451,0.31810072738194484,0.9977856635441062,0.9977856635441062,-0.009627404132879923,0.6235495136829944,0.37423614986111164
0.0,-135.0,-0.04330076180566157,-0.001387915717379537,0.04683077992511205,0.001028194600185019,0.0638048698417238,0.006784942512099919,0.006784942512099919,-21.684538277070516,0.003656879068125557,0.0031280634439743637,0.8481178140124898,0.8481178140124898,-0.7154381469899553,0.4571098835156946,0.39100793049679544,0.9977856635441058,0.9977856635441058,-0.009627404132881857,0.537776333547876,0.46000932999623
0.0,-130.0,-0.04721756074195889,-0.001472247343119956,0.04287866461218614,0.0009033171840915184,0.06380486984172383,0.0067849425120999245,0.0067849425120999245,-21.684538277070516,0.0030655875456336466,0.003719354966466279,0.8481178140124905,0.8481178140124905,-0.7154381469899516,0.38319844320420576,0.4649193708082849,0.9977856635441066,0.9977856635441066,-0.009627404132878475,0.450821697887301,0.5469639656568057
0.0,-125.0,-0.05077500553026718,-0.001545374277611975,0.03860021677071588,0.0007715649787892537,0.06380486984172382,0.006784942512099921,0.006784942512099921,-21.684538277070516,0.0024842282192715924,0.004300714292828328,0.8481178140124902,0.8481178140124902,-0.7154381469899531,0.31052852740894904,0.537589286603541,0.9977856635441062,0.9977856635441062,-0.009627404132879923,0.365327679304646,0.63245798423946
0.0,-120.0,-0.05394602186770361,-0.00160673998072887,0.03402799797217235,0.0006339406981147298,0.06380486984172383,0.0067849425120999245,0.0067849425120999245,-21.684538277070516,0.001930465397988898,0.0048544771141110265,0.8481178140124905,0.8481178140124905,-0.7154381469899516,0.24130817474861224,0.6068096392638783,0.9977856635441066,0.9977856635441066,-0.009627404132878475,0.28389197029248503,0.7138936932516217
0.0,-115.0,-0.05670647640522818,-0.001655877422416288,0.02919680556239363,0.0004914917459436979,0.06380486984172383,0.0067849425120999245,0.0067849425120999245,-21.684538277070516,0.0014211248848927274,0.005363817627207197,0.8481178140124905,0.8481178140124905,-0.7154381469899516,0.17764061061159092,0.6704772034008996,0.9977856635441066,0.9977856635441066,-0.009627404132878475,0.20898895366069525,0.7887967098834113
0.0,-110.0,-0.05903536041700234,-0.001692412637073015,0.02414340783277191,0.0003453022448151946,0.06380486984172382,0.006784942512099921,0.006784942512099921,-21.684538277070516,0.0009716827337347747,0.005813259778365145,0.8481178140124902,0.8481178140124902,-0.7154381469899531,0.12146034171684683,0.7266574722956431,0.9977856635441062,0.9977856635441062,-0.009627404132879923,0.14289451966687866,0.8548911438772272
0.0,-105.0,-0.06091494968947789,-0.001716067569654898,0.01890626419135457,0.0001964847851044524,0.06380486984172382,0.006784942512099921,0.006784942512099921,-21.684538277070516,0.0005957950168492709,0.00618914749525065,0.8481178140124902,0.8481178140124902,-0.7154381469899531,0.07447437710615887,0.7736434369063313,0.9977856635441062,0.9977856635441062,-0.009627404132879923,0.08761691424253984,0.9101687493015662
0.0,-100.0,-0.06233093941336425,-0.001726662191841793,0.01352523246352656,4.617195753830962e-05,0.06380486984172382,0.006784942512099921,0.006784942512099921,-21.684538277070516,0.0003048828923054175,0.006480059619794503,0.8481178140124902,0.8481178140124902,-0.7154381469899531,0.03811036153817719,0.8100074524743127,0.9977856635441062,0.9977856635441062,-0.009627404132879923,0.04483571945667905,0.9529499440874268
0.0,-95.0,-0.06327255305186466,-0.001724115872161625,0.008041265549892476,-0.0001044922665040917,0.0638048698417238,0.006784942512099919,0.006784942512099919,-21.684538277070516,0.00010778557779884382,0.006677156934301071,0.8481178140124898,0.8481178140124898,-0.7154381469899553,0.013473197224855476,0.8346446167876337,0.9977856635441058,0.9977856635441058,-0.009627404132881857,0.015850820264535853,0.9819348432795693
