Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,-0.00593971858622341,0.0007771544785802746,0.1023416151927916,-0.01370243991622378,0.10342846458250389,0.017828658782774263,0.017828658782774263,-17.48881326771319,0.01776885314846232,5.980563431194367e-05,1.4149729192677984,1.4149729192677984,1.5074812811111784,1.4102264403541522,0.004746478913646323,1.550318155023849,1.550318155023849,1.9042083287506915,1.54511766508368,0.005200489940169015
0.0,-175.0,-0.01483677564987552,0.001968443499513557,0.1014344938641102,-0.01358256451965248,0.10342846458250383,0.017828658782774242,0.017828658782774242,-17.488813267713198,0.01745532644232011,0.00037333234045413026,1.4149729192677971,1.4149729192677971,1.5074812811111746,1.3853433684381042,0.029629550829692878,1.5503181550238472,1.5503181550238472,1.9042083287506864,1.5178544732452273,0.032463681778620024
0.0,-170.0,-0.023620915892142,0.003144751476836837,0.09975539478930105,-0.01335931760570992,0.10342846458250388,0.017828658782774256,0.017828658782774256,-17.48881326771319,0.01688228586273838,0.0009463729200358691,1.414972919267798,1.414972919267798,1.5074812811111773,1.339863957360189,0.07510896190760866,1.5503181550238483,1.5503181550238483,1.9042083287506895,1.4680248576294244,0.0822932973944234
0.0,-165.0,-0.03222528670177034,0.004297125996568544,0.09731709692619103,-0.01303439821821142,0.10342846458250386,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.01606714295775515,0.0017615158250190988,1.4149729192677976,1.4149729192677976,1.507481281111176,1.2751700760123132,0.13980284325548403,1.550318155023848,1.550318155023848,1.904208328750689,1.397142865891752,0.15317528913209552
0.0,-160.0,-0.04058440362143806,0.005416796792790762,0.09413815719380299,-0.01261027918988752,0.10342846458250385,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.015034665432056142,0.0027939933507181076,1.4149729192677973,1.4149729192677973,1.507481281111175,1.193227415242551,0.22174550402524668,1.5503181550238476,1.5503181550238476,1.9042083287506875,1.3073622114831427,0.24295594354070502
0.0,-155.0,-0.04863464872401372,0.006495242494668511,0.09024276924299668,-0.01209018832263381,0.10342846458250386,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.013816224592800878,0.0040124341899733735,1.4149729192677976,1.4149729192677976,1.507481281111176,1.096525761333403,0.31844715793439476,1.550318155023848,1.550318155023848,1.904208328750689,1.2014108341565979,0.34890732086724985
0.0,-150.0,-0.05631475478339584,0.007524255479227182,0.0856605793281773,-0.01147808382198954,0.10342846458250388,0.017828658782774256,0.017828658782774256,-17.48881326771319,0.01244884214832932,0.005379816634444941,1.414972919267798,1.414972919267798,1.5074812811111773,0.9880033451055015,0.42696957416229686,1.5503181550238483,1.5503181550238483,1.9042083287506895,1.0825080128982016,0.4678101421256469
0.0,-145.0,-0.06356627155509768,0.008496004336319253,0.08042646068139853,-0.01077862417280343,0.10342846458250389,0.017828658782774263,0.017828658782774263,-17.48881326771319,0.01097406532228782,0.0068545934604864415,1.4149729192677984,1.4149729192677984,1.5074812811111784,0.8709575652609381,0.5440153540068604,1.550318155023849,1.550318155023849,1.9042083287506915,0.9542665497641583,0.5960516052596906
0.0,-140.0,-0.07033401061790107,0.009403093470384274,0.07458024810600952,-0.009997132685351077,0.10342846458250388,0.017828658782774256,0.017828658782774256,-17.48881326771319,0.00943670446226256,0.008391954320511692,1.414972919267798,1.414972919267798,1.5074812811111773,0.7489447985922666,0.6660281206755311,1.5503181550238483,1.5503181550238483,1.9042083287506895,0.8205829967184834,0.7297351583053645
0.0,-135.0,-0.07656646539106546,0.01023861938539659,0.06816643480974878,-0.009139556981729434,0.10342846458250385,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.007883471500043301,0.009945187282730944,1.4149729192677973,1.4149729192677973,1.507481281111175,0.625672341273278,0.7893005779945195,1.5503181550238476,1.5503181550238476,1.9042083287506875,0.6855192608733306,0.8647988941505169
0.0,-130.0,-0.08221620313050801,0.01099622322463862,0.06123383378456719,-0.008212423730861455,0.10342846458250386,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.006361560633213271,0.01146709814956098,1.4149729192677976,1.4149729192677976,1.507481281111176,0.5048857645407359,0.9100871547270619,1.550318155023848,1.550318155023848,1.904208328750689,0.5531791854968062,0.9971389695270418
0.0,-125.0,-0.08724022592062662,0.01167013916544003,0.05383520631028527,-0.007222788976604578,0.10342846458250383,0.017828658782774242,0.017828658782774242,-17.488813267713198,0.004917214353337025,0.012911444429437218,1.4149729192677971,1.4149729192677971,1.5074812811111746,0.3902551074077004,1.0247178118600968,1.5503181550238472,1.5503181550238472,1.9042083287506864,0.42758385681191524,1.1227342982119322
0.0,-120.0,-0.09160029791440066,0.01225523830056976,0.04602686040939572,-0.006178184436996523,0.10342846458250383,0.017828658782774242,0.017828658782774242,-17.488813267713198,0.003594318391254124,0.014234340391520122,1.4149729192677971,1.4149729192677971,1.5074812811111746,0.28526336438524796,1.1297095548825493,1.5503181550238472,1.5503181550238472,1.9042083287506864,0.3125494253264456,1.2377687296974018
0.0,-115.0,-0.09526323633127398,0.01274706767231694,0.03786822230901254,-0.00508656018333316,0.10342846458250385,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.002433068271354811,0.015395590511419435,1.4149729192677973,1.4149729192677973,1.507481281111175,0.19310065645673105,1.2218722628110663,1.5503181550238476,1.5503181550238476,1.9042083287506875,0.21157115403085314,1.3387470009929943
0.0,-110.0,-0.0982011639981515,0.01314188416218789,0.02942138417139997,-0.003956224135325624,0.10342846458250382,0.01782865878277424,0.01782865878277424,-17.488813267713198,0.0014687479909113045,0.016359910791862935,1.4149729192677967,1.4149729192677967,1.5074812811111733,0.11656730086597655,1.2984056184018202,1.5503181550238467,1.5503181550238467,1.9042083287506852,0.12771721660098298,1.4226009384228637
0.0,-105.0,-0.1003917215115191,0.01343668297829799,0.02075063153512557,-0.002795778832814814,0.10342846458250385,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.0007306579336752753,0.017098000849098967,1.4149729192677973,1.4149729192677973,1.507481281111175,0.057988724894863126,1.356984194372934,1.5503181550238476,1.5503181550238476,1.9042083287506875,0.0635354724935022,1.4867826825303447
0.0,-100.0,-0.1018182374060052,0.0136292205236522,0.01192195406329497,-0.001614055965248868,0.10342846458250383,0.017828658782774242,0.017828658782774242,-17.488813267713198,0.000241224592544249,0.01758743419022999,1.4149729192677971,1.4149729192677971,1.5074812811111746,0.019144808932083254,1.3958281103357135,1.5503181550238472,1.5503181550238472,1.9042083287506864,0.020976051525586868,1.52934210349826
0.0,-95.0,-0.102469855034299,0.01371803147127307,0.003002543322370023,-0.0004200491571937394,0.10342846458250389,0.017828658782774263,0.017828658782774263,-17.48881326771319,1.531915192327199e-05,0.01781333963085099,1.4149729192677984,1.4149729192677984,1.5074812811111784,0.0012158057081961898,1.4137571135596023,1.550318155023849,1.550318155023849,1.9042083287506915,0.0013321001672410425,1.5489860548566077
0.0,-90.0,-0.1023416151927916,0.01370243991622369,-0.005939718586223405,0.0007771544785802656,0.10342846458250388,0.017828658782774256,0.017828658782774256,-17.48881326771319,5.980563431194353e-05,0.01776885314846231,1.414972919267798,1.414972919267798,1.5074812811111773,0.0047464789136463115,1.4102264403541513,1.5503181550238483,1.5503181550238483,1.9042083287506895,0.0052004899401690025,1.5451176650836789
0.0,-85.0,-0.1014344938641102,0.01358256451965241,-0.01483677564987552,0.001968443499513548,0.10342846458250379,0.017828658782774228,0.017828658782774228,-17.4888132677132,0.00037333234045413026,0.017455326442320104,1.4149729192677958,1.4149729192677958,1.5074812811111704,0.029629550829692878,1.3853433684381038,1.5503181550238458,1.5503181550238458,1.9042083287506828,0.032463681778620024,1.5178544732452264
0.0,-80.0,-0.09975539478930102,0.01335931760570991,-0.02362091589214201,0.003144751476836845,0.10342846458250383,0.017828658782774242,0.017828658782774242,-17.488813267713198,0.0009463729200358701,0.01688228586273837,1.4149729192677971,1.4149729192677971,1.5074812811111746,0.07510896190760875,1.3398639573601883,1.5503181550238472,1.5503181550238472,1.9042083287506864,0.0822932973944235,1.4680248576294235
0.0,-75.0,-0.09731709692619102,0.01303439821821141,-0.03222528670177031,0.004297125996568556,0.10342846458250383,0.017828658782774242,0.017828658782774242,-17.488813267713198,0.0017615158250190947,0.016067142957755146,1.4149729192677971,1.4149729192677971,1.5074812811111746,0.1398028432554837,1.275170076012313,1.5503181550238472,1.5503181550238472,1.9042083287506864,0.1531752891320952,1.3971428658917517
0.0,-70.0,-0.09413815719380296,0.01261027918988749,-0.04058440362143805,0.005416796792790784,0.10342846458250382,0.01782865878277424,0.01782865878277424,-17.488813267713198,0.0027939933507181076,0.01503466543205613,1.4149729192677967,1.4149729192677967,1.5074812811111733,0.22174550402524668,1.1932274152425502,1.5503181550238467,1.5503181550238467,1.9042083287506852,0.24295594354070502,1.3073622114831418
0.0,-65.0,-0.09024276924299666,0.01209018832263378,-0.04863464872401373,0.006495242494668547,0.10342846458250383,0.017828658782774242,0.017828658782774242,-17.488813267713198,0.004012434189973377,0.013816224592800873,1.4149729192677971,1.4149729192677971,1.5074812811111746,0.31844715793439504,1.0965257613334027,1.5503181550238472,1.5503181550238472,1.9042083287506864,0.3489073208672502,1.2014108341565977
0.0,-60.0,-0.08566057932817726,0.01147808382198953,-0.05631475478339587,0.007524255479227223,0.10342846458250386,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.005379816634444946,0.012448842148329307,1.4149729192677976,1.4149729192677976,1.507481281111176,0.42696957416229736,0.9880033451055006,1.550318155023848,1.550318155023848,1.904208328750689,0.46781014212564753,1.0825080128982005
0.0,-55.0,-0.08042646068139847,0.01077862417280341,-0.0635662715550977,0.008496004336319299,0.10342846458250386,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.006854593460486446,0.010974065322287806,1.4149729192677976,1.4149729192677976,1.507481281111176,0.5440153540068609,0.8709575652609369,1.550318155023848,1.550318155023848,1.904208328750689,0.596051605259691,0.9542665497641569
0.0,-50.0,-0.07458024810600952,0.009997132685351049,-0.0703340106179011,0.0094030934703843,0.10342846458250388,0.017828658782774256,0.017828658782774256,-17.48881326771319,0.008391954320511697,0.00943670446226256,1.414972919267798,1.414972919267798,1.5074812811111773,0.6660281206755315,0.7489447985922666,1.5503181550238483,1.5503181550238483,1.9042083287506895,0.729735158305365,0.8205829967184834
0.0,-45.0,-0.06816643480974878,0.009139556981729417,-0.07656646539106547,0.01023861938539663,0.10342846458250386,0.01782865878277425,0.01782865878277425,-17.488813267713194,0.00994518728273095,0.007883471500043303,1.4149729192677976,1.4149729192677976,1.507481281111176,0.7893005779945197,0.6256723412732781,1.550318155023848,1.550318155023848,1.904208328750689,0.8647988941505172,0.6855192608733307
0.0,-40.0,-0.06123383378456716,0.008212423730861448,-0.08221620313050802,0.01099622322463865,0.10342846458250388,0.017828658782774256,0.017828658782774256,-17.48881326771319,0.011467098149560985,0.006361560633213265,1.414972919267798,1.414972919267798,1.5074812811111773,0.9100871547270623,0.5048857645407354,1.5503181550238483,1.5503181550238483,1.9042083287506895,0.9971389695270421,0.5531791854968058
