Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,0.002621768999183213,0.001496437309469799,-0.4760152512707307,0.1675482423438915,0.5046504195501779,0.4244434104180483,0.4244434104180483,-3.7218020455184258,0.42442822244701944,1.5187971028913974e-05,4.643800989256546,4.643800989256546,6.66873599714326,4.643634818895181,0.0001661703613666737,4.895541065952115,4.895541065952115,6.898006979719472,4.895365887508875,0.00017517844324006887
0.0,-175.0,0.04409925516032124,-0.01311204859382596,-0.4739753673022755,0.1670410938027576,0.5046504195501779,0.4244434104180483,0.4244434104180483,-3.7218020455184258,0.42091570998743816,0.003527700430610305,4.643800989256546,4.643800989256546,6.66873599714326,4.605204704457749,0.03859628479879984,4.895541065952115,4.895541065952115,6.898006979719472,4.8548524796705665,0.040688586281549075
0.0,-170.0,0.08524111936183096,-0.02762074389005129,-0.4683282445944983,0.1652626616756147,0.504650419550178,0.42444341041804856,0.42444341041804856,-3.721802045518423,0.4110621357969266,0.013381274621121878,4.643800989256549,4.643800989256549,6.668735997143264,4.497397547012326,0.14640344224422186,4.895541065952116,4.895541065952116,6.898006979719473,4.741201104924182,0.15433996102793401
0.0,-165.0,0.1257342471750023,-0.04191922864741226,-0.4591168611610313,0.1622264809047969,0.504650419550178,0.42444341041804856,0.42444341041804856,-3.721802045518423,0.39516689574111447,0.02927651467693419,4.643800989256549,4.643800989256549,6.668735997143264,4.323489012484841,0.32031197677170886,4.895541065952116,4.895541065952116,6.898006979719473,4.5578650027810195,0.33767606317109794
0.0,-160.0,0.1652704614467574,-0.05589868276324407,-0.4464113211917885,0.1579556586592664,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.373712958645718,0.05073045177233073,4.643800989256551,4.643800989256551,6.668735997143265,4.088763223694945,0.5550377655616053,4.895541065952119,4.895541065952119,6.898006979719476,4.310414747932157,0.5851263180199622
0.0,-155.0,0.2035488677138696,-0.06945271415070012,-0.4303083215177506,0.1524826984751045,0.504650419550178,0.42444341041804856,0.42444341041804856,-3.721802045518423,0.34735219153316477,0.07709121888488396,4.643800989256549,4.643800989256549,6.668735997143264,3.8003522049580387,0.8434487842985116,4.895541065952116,4.895541065952116,6.898006979719473,4.006368991155303,0.8891720747968161
0.0,-150.0,0.2402781441915125,-0.08247816844677391,-0.4109304156896942,0.1458492528839764,0.504650419550178,0.42444341041804856,0.42444341041804856,-3.721802045518423,0.3168855529729779,0.10755785744507068,4.643800989256549,4.643800989256549,6.668735997143264,3.4670191791354257,1.1767818101211234,4.895541065952116,4.895541065952116,6.898006979719473,3.654966008915546,1.2405750570365706
0.0,-145.0,0.2751787589079479,-0.09487591407928804,-0.3884250812716702,0.1381058064122145,0.5046504195501779,0.4244434104180483,0.4244434104180483,-3.7218020455184258,0.28323875636094575,0.14120465405710272,4.643800989256546,4.643800989256546,6.66873599714326,3.098892301542077,1.5449086877144718,4.895541065952115,4.895541065952115,6.898006979719472,3.2668830030097555,1.6286580629423613
0.0,-140.0,0.3079850971116165,-0.1065515967180156,-0.3629635974476923,0.1293112913630896,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.24743414258602436,0.17700926783202436,4.643800989256551,4.643800989256551,6.668735997143265,2.707156921072477,1.9366440681840738,4.895541065952119,4.895541065952119,6.898006979719476,2.8539116791928993,2.0416293867592197
0.0,-135.0,0.3384474827597793,-0.1174163573681059,-0.3347397414837252,0.1195326393063993,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.21055961671975604,0.21388379369829277,4.643800989256551,4.643800989256551,6.668735997143265,2.30371571903453,2.340085270222022,4.895541065952119,4.895541065952119,6.898006979719476,2.428599962165583,2.466941103786537
0.0,-130.0,0.3663340787039627,-0.1273875086406898,-0.3039683139656848,0.1088442716888062,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.17373559257117663,0.250707817846872,4.643800989256551,4.643800989256551,6.668735997143265,1.900827052201057,2.7429739370554924,4.895541065952119,4.895541065952119,6.898006979719476,2.0038707332315644,2.8916703327205533
0.0,-125.0,0.3914326511106445,-0.1363891640538375,-0.2708835040372793,0.09732753344169316,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.13808094948018546,0.2863624609378632,4.643800989256551,4.643800989256551,6.668735997143265,1.5107324888422917,3.1330685004142587,4.895541065952119,4.895541065952119,6.898006979719476,1.5926291750886445,3.3029118908634745
0.0,-120.0,0.4135521846888775,-0.1443528155745065,-0.2357371070792183,0.08507007389711732,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.10467903573498241,0.31976437468306634,4.643800989256551,4.643800989256551,6.668735997143265,1.1452848548685166,3.4985161343880344,4.895541065952119,4.895541065952119,6.898006979719476,1.2073706543827267,3.6881704115693923
0.0,-115.0,0.4325243364319915,-0.1512178550060404,-0.1987966083943276,0.07216517972346945,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.07454475158253178,0.3498986588355169,4.643800989256551,4.643800989256551,6.668735997143265,0.8155880917126015,3.8282128975439487,4.895541065952119,4.895541065952119,6.898006979719476,0.8598010563152454,4.035740009636873
0.0,-110.0,0.4482047168095235,-0.156932035253141,-0.160343147482882,0.05871106495759909,0.5046504195501783,0.4244434104180491,0.4244434104180491,-3.7218020455184178,0.04859371199812199,0.37584969841992705,4.643800989256555,4.643800989256555,6.668735997143268,0.5316598686884244,4.11214112056813,4.895541065952123,4.895541065952123,6.8980069797194785,0.560481107244775,4.3350599587073475
0.0,-105.0,0.4604739886587272,-0.1614518679538115,-0.1206693784012521,0.04481012353669114,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.02761442618766574,0.3968289842303829,4.643800989256551,4.643800989256551,6.668735997143265,0.30212720117796216,4.341673788078587,4.895541065952119,4.895541065952119,6.898006979719476,0.31850549236061987,4.577035573591497
0.0,-100.0,0.4692387754124419,-0.1647429544520502,-0.08007724248782573,0.03056815001857655,0.5046504195501779,0.4244434104180483,0.4244434104180483,-3.7218020455184258,0.012244339134482843,0.4121990712835657,4.643800989256546,4.643800989256546,6.66873599714326,0.13396432313438558,4.509836666122164,4.895541065952115,4.895541065952115,6.898006979719472,0.1412265182754653,4.7543145476766515
0.0,-95.0,0.4744323717511488,-0.1667802475923932,-0.03887567040710616,0.01609353442126702,0.504650419550178,0.42444341041804856,0.42444341041804856,-3.721802045518423,0.0029504631560450336,0.4214929472620034,4.643800989256549,4.643800989256549,6.668735997143264,0.03228077851252772,4.61152021074402,4.895541065952116,4.895541065952116,6.898006979719473,0.03403071690940062,4.861510349042716
0.0,-90.0,0.476015251270731,-0.1675482423438913,0.002621768999183179,0.001496437309469839,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,1.5187971028913874e-05,0.4244282224470198,4.643800989256551,4.643800989256551,6.668735997143265,0.00016617036136667258,4.643634818895183,4.895541065952119,4.895541065952119,6.898006979719476,0.00017517844324006773,4.895365887508878
0.0,-85.0,0.4739753673022757,-0.1670410938027575,0.04409925516032123,-0.01311204859382594,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.003527700430610304,0.4209157099874384,4.643800989256551,4.643800989256551,6.668735997143265,0.038596284798799826,4.60520470445775,4.895541065952119,4.895541065952119,6.898006979719476,0.04068858628154906,4.854852479670568
0.0,-80.0,0.4683282445944983,-0.1652626616756147,0.08524111936183103,-0.02762074389005133,0.504650419550178,0.42444341041804856,0.42444341041804856,-3.721802045518423,0.013381274621121902,0.4110621357969266,4.643800989256549,4.643800989256549,6.668735997143264,0.1464034422442221,4.497397547012326,4.895541065952116,4.895541065952116,6.898006979719473,0.15433996102793426,4.741201104924182
0.0,-75.0,0.4591168611610314,-0.162226480904797,0.1257342471750021,-0.04191922864741222,0.5046504195501782,0.4244434104180489,0.4244434104180489,-3.7218020455184195,0.029276514676934096,0.3951668957411147,4.643800989256553,4.643800989256553,6.668735997143267,0.3203119767717078,4.323489012484844,4.895541065952121,4.895541065952121,6.898006979719478,0.33767606317109683,4.557865002781023
0.0,-70.0,0.4464113211917885,-0.1579556586592664,0.1652704614467573,-0.05589868276324404,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.05073045177233067,0.373712958645718,4.643800989256551,4.643800989256551,6.668735997143265,0.5550377655616048,4.088763223694945,4.895541065952119,4.895541065952119,6.898006979719476,0.5851263180199616,4.310414747932157
0.0,-65.0,0.4303083215177506,-0.1524826984751045,0.2035488677138696,-0.0694527141507001,0.504650419550178,0.42444341041804856,0.42444341041804856,-3.721802045518423,0.07709121888488393,0.34735219153316477,4.643800989256549,4.643800989256549,6.668735997143264,0.8434487842985113,3.8003522049580387,4.895541065952116,4.895541065952116,6.898006979719473,0.8891720747968159,4.006368991155303
0.0,-60.0,0.4109304156896942,-0.1458492528839763,0.2402781441915127,-0.08247816844677393,0.504650419550178,0.42444341041804856,0.42444341041804856,-3.721802045518423,0.10755785744507082,0.3168855529729778,4.643800989256549,4.643800989256549,6.668735997143264,1.1767818101211251,3.467019179135425,4.895541065952116,4.895541065952116,6.898006979719473,1.2405750570365723,3.6549660089155456
0.0,-55.0,0.3884250812716703,-0.1381058064122145,0.275178758907948,-0.09487591407928808,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.14120465405710284,0.28323875636094586,4.643800989256551,4.643800989256551,6.668735997143265,1.544908687714473,3.0988923015420777,4.895541065952119,4.895541065952119,6.898006979719476,1.6286580629423626,3.266883003009757
0.0,-50.0,0.3629635974476922,-0.1293112913630896,0.3079850971116164,-0.1065515967180156,0.5046504195501779,0.4244434104180483,0.4244434104180483,-3.7218020455184258,0.17700926783202425,0.24743414258602425,4.643800989256546,4.643800989256546,6.66873599714326,1.9366440681840729,2.7071569210724755,4.895541065952115,4.895541065952115,6.898006979719472,2.0416293867592183,2.853911679192898
0.0,-45.0,0.3347397414837251,-0.1195326393063993,0.3384474827597793,-0.117416357368106,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.21388379369829283,0.21055961671975595,4.643800989256551,4.643800989256551,6.668735997143265,2.3400852702220227,2.303715719034529,4.895541065952119,4.895541065952119,6.898006979719476,2.4669411037865383,2.4285999621655816
0.0,-40.0,0.3039683139656847,-0.1088442716888061,0.3663340787039628,-0.1273875086406899,0.5046504195501781,0.4244434104180487,0.4244434104180487,-3.7218020455184213,0.2507078178468722,0.17373559257117646,4.643800989256551,4.643800989256551,6.668735997143265,2.742973937055494,1.9008270522010555,4.895541065952119,4.895541065952119,6.898006979719476,2.891670332720556,2.0038707332315626
0.0,-35.0,0.2708835040372792,-0.09732753344169315,0.3914326511106445,-0.1363891640538375,0.504650419550178,0.42444341041804856,0.42444341041804856,-3.721802045518423,0.2863624609378632,0.13808094948018534,4.643800989256549,4.643800989256549,6.668735997143264,3.1330685004142587,1.5107324888422906,4.895541065952116,4.895541065952116,6.898006979719473,3.3029118908634745,1.592629175088643
