Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,0.03113666652002491,-0.00885284573243022,-0.07716059696233431,0.003458315377683506,0.08374713456815562,0.01168902886436394,0.01168902886436394,-19.322215689380315,0.009942628542071013,0.0017464003222929265,1.5180556966706416,1.5180556966706416,1.812877058894867,1.2912504600092223,0.22680523666141902,1.8264107600568658,1.8264107600568658,2.6159845707808143,1.5535357096985958,0.2728750503582698
0.0,-175.0,0.03774317124260451,-0.009120570027068786,-0.07415323829823256,0.002673579098337067,0.0837471345681556,0.011689028864363935,0.011689028864363935,-19.322215689380315,0.009176201775848318,0.002512827088515615,1.5180556966706409,1.5180556966706409,1.812877058894865,1.1917145163439375,0.3263411803267033,1.826410760056865,1.826410760056865,2.615984570780813,1.4337815274762997,0.3926292325805649
0.0,-170.0,0.044062427642078,-0.009318881276650582,-0.07058152871573183,0.001868495267701087,0.08374713456815562,0.01168902886436394,0.01168902886436394,-19.322215689380315,0.008308543375603477,0.003380485488760463,1.5180556966706416,1.5180556966706416,1.812877058894867,1.0790316072212307,0.4390240894494107,1.8264107600568658,1.8264107600568658,2.6159845707808143,1.2982099024380434,0.5282008576188223
0.0,-165.0,0.05004634236157407,-0.00944627021282273,-0.06647265108141207,0.001049191059849609,0.08374713456815562,0.01168902886436394,0.01168902886436394,-19.322215689380315,0.007366016702771572,0.004323012161592371,1.5180556966706416,1.5180556966706416,1.812877058894867,0.9566255458144898,0.5614301508561521,1.8264107600568658,1.8264107600568658,2.6159845707808143,1.150940109808058,0.675470650248808
0.0,-160.0,0.0556493741968908,-0.009501767328861372,-0.06185787643507867,0.0002219018745138017,0.08374713456815562,0.01168902886436394,0.01168902886436394,-19.322215689380315,0.006377259953365103,0.005311768910998838,1.5180556966706416,1.5180556966706416,1.812877058894867,0.8282155783591041,0.6898401183115375,1.8264107600568658,1.8264107600568658,2.6159845707808143,0.9964468677132973,0.8299638923435685
0.0,-155.0,0.06082888069255833,-0.009484950258203421,-0.05677232599826731,-0.0006070761180750673,0.08374713456815562,0.01168902886436394,0.01168902886436394,-19.322215689380315,0.005372316000879722,0.006316712863484214,1.5180556966706416,1.5180556966706416,1.812877058894867,0.6977033767376262,0.8203523199330149,1.8264107600568658,1.8264107600568658,2.6159845707808143,0.8394243751374566,0.9869863849194085
0.0,-150.0,0.06554544267667312,-0.009395946988910987,-0.05125470388054146,-0.001431433894842805,0.08374713456815559,0.011689028864363933,0.011689028864363933,-19.322215689380318,0.004381719558785528,0.007307309305578407,1.5180556966706407,1.5180556966706407,1.8128770588948642,0.5690544881539648,0.9490012085166764,1.8264107600568644,1.8264107600568644,2.615984570780811,0.6846436810602389,1.1417670789966263
0.0,-145.0,0.06976316426459807,-0.00923543488960503,-0.04534700251784833,-0.002244897595347392,0.08374713456815562,0.01168902886436394,0.01168902886436394,-19.322215689380315,0.0034355693987095644,0.008253459465654376,1.5180556966706416,1.5180556966706416,1.812877058894867,0.4461778439882551,1.0718778526823864,1.8264107600568658,1.8264107600568658,2.6159845707808143,0.5368077185483695,1.2896030415084963
0.0,-140.0,0.07344994604831914,-0.009004635554281111,-0.03909418308472559,-0.003041276269645149,0.08374713456815563,0.011689028864363942,0.011689028864363942,-19.322215689380315,0.0025626138144906503,0.009126415049873295,1.5180556966706422,1.5180556966706422,1.8128770588948686,0.33280698889488963,1.1852487077757525,1.8264107600568664,1.8264107600568664,2.615984570780816,0.40040840851416415,1.4260023515427023
0.0,-135.0,0.07657772939232246,-0.008705305505241522,-0.03254383331261498,-0.003814508995158076,0.08374713456815562,0.01168902886436394,0.01168902886436394,-19.322215689380315,0.0017893771198184477,0.009899651744545492,1.5180556966706416,1.5180556966706416,1.812877058894867,0.23238663893746075,1.2856690577331806,1.8264107600568658,1.8264107600568658,2.6159845707808143,0.27959017497163247,1.5468205850852332
0.0,-130.0,0.07912270997675303,-0.008339722824899866,-0.02574580531849154,-0.004558711003954351,0.08374713456815565,0.011689028864363949,0.011689028864363949,-19.32221568938031,0.0011393537203839186,0.010549675143980025,1.5180556966706429,1.5180556966706429,1.8128770588948706,0.14796801563427514,1.370087681036367,1.8264107600568673,1.8264107600568673,2.615984570780818,0.17802401880998728,1.6483867412468793
0.0,-125.0,0.08106551896266193,-0.007910669818198404,-0.01875183620015207,-0.00526821846938556,0.08374713456815559,0.011689028864363933,0.011689028864363933,-19.322215689380318,0.0006322942482511698,0.011056734616112767,1.5180556966706407,1.5180556966706407,1.8128770588948642,0.08211613613651556,1.4359395605341259,1.8264107600568644,1.8264107600568644,2.615984570780811,0.09879597628924529,1.7276147837676203
0.0,-120.0,0.08239137040056638,-0.007421411837587415,-0.01161515428566118,-0.005937631611227475,0.08374713456815563,0.011689028864363942,0.011689028864363942,-19.322215689380315,0.00028360544889648415,0.01140542341546746,1.5180556966706422,1.5180556966706422,1.8128770588948686,0.03683187648006288,1.4812238201905796,1.8264107600568664,1.8264107600568664,2.615984570780816,0.044313351390075646,1.782097408666791
0.0,-115.0,0.08309017376045283,-0.006875672431721398,-0.004390074033634509,-0.006561855791267952,0.08374713456815562,0.01168902886436394,0.01168902886436394,-19.322215689380315,0.00010388205504320699,0.011585146809320733,1.5180556966706416,1.5180556966706416,1.812877058894867,0.013491175979637273,1.5045645206910043,1.8264107600568658,1.8264107600568658,2.6159845707808143,0.016231571100501094,1.8101791889563648
0.0,-110.0,0.0831566107268036,-0.00627760500700545,0.002868417332587286,-0.00713614028658002,0.08374713456815562,0.01168902886436394,0.01168902886436394,-19.322215689380315,9.858487106914393e-05,0.011590443993294794,1.5180556966706416,1.5180556966706416,1.812877058894867,0.012803230008979729,1.5052524666616616,1.8264107600568658,1.8264107600568658,2.6159845707808143,0.01540388610455374,1.8110068739523117
