Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,0.003039407073607465,-0.0005657997348582024,0.1281025956334844,-0.01172452918900818,0.12867516356095676,0.02759484608615667,0.02759484608615667,-15.591720239259242,0.027578916253617344,1.5929832539344433e-05,2.1391353555160215,2.1391353555160215,3.3023826577482707,2.1379004847765386,0.0012348707394840648,2.3585338535176645,2.3585338535176645,3.7264211432791434,2.357172329369004,0.0013615241486619177
0.0,-175.0,-0.00813703565826895,0.0004582133537871619,0.1278800283628807,-0.01172922651184984,0.12867516356095682,0.0275948460861567,0.0275948460861567,-15.591720239259237,0.027484146512835803,0.00011069957332088681,2.1391353555160233,2.1391353555160233,3.302382657748274,2.1305539932430855,0.008581362272936963,2.3585338535176668,2.3585338535176668,3.726421143279148,2.349072351524428,0.00946150199323819
0.0,-170.0,-0.01925155063550947,0.001478739162133435,0.1266842168603633,-0.01164465733863571,0.1286751635609569,0.027594846086156734,0.027594846086156734,-15.59172023925923,0.026973512605241983,0.0006213334809147578,2.139135355516026,2.139135355516026,3.3023826577482795,2.0909699693986035,0.0481653861174231,2.35853385351767,2.35853385351767,3.726421143279153,2.3054284277984602,0.05310542571921007
0.0,-165.0,-0.03021954968800972,0.002488010872568719,0.1245242619735168,-0.01147146529183824,0.12867516356095685,0.02759484608615671,0.02759484608615671,-15.591720239259235,0.026062529883724775,0.0015323162024319474,2.139135355516024,2.139135355516024,3.302382657748276,2.0203511537771144,0.11878420173891065,2.3585338535176676,2.3585338535176676,3.7264211432791488,2.227566656728613,0.13096719678905533
0.0,-160.0,-0.04095755972032112,0.003478347317961698,0.1214166022632467,-0.01121096846750977,0.12867516356095682,0.0275948460861567,0.0275948460861567,-15.591720239259237,0.024778878097298045,0.00281596798885864,2.1391353555160233,2.1391353555160233,3.302382657748274,1.9208432633564378,0.21829209215958453,2.3585338535176668,2.3585338535176668,3.726421143279148,2.117852828828893,0.24068102468877264
0.0,-155.0,-0.05138385799231019,0.004442211439981475,0.1173848888964045,-0.01086514940377571,0.12867516356095685,0.02759484608615671,0.02759484608615671,-15.591720239259235,0.023161560355933287,0.004433285730223421,2.139135355516024,2.139135355516024,3.302382657748276,1.7954697950335885,0.3436655604824358,2.3585338535176676,2.3585338535176676,3.7264211432791488,1.9796205432421614,0.3789133102755061
0.0,-150.0,-0.06141909407855604,0.005372267650662415,0.1124598056461268,-0.01043663999252231,0.12867516356095685,0.02759484608615671,0.02759484608615671,-15.591720239259235,0.021259718040799534,0.006335128045357184,2.139135355516024,2.139135355516024,3.302382657748276,1.6480401582015145,0.4910951973145104,2.3585338535176676,2.3585338535176676,3.7264211432791488,1.8170699180170544,0.541463935500614
0.0,-145.0,-0.07098689377300113,0.006261437660657884,0.1066788353697948,-0.009928701449110297,0.12867516356095685,0.02759484608615671,0.02759484608615671,-15.591720239259235,0.019131137668263475,0.00846370841789324,2.139135355516024,2.139135355516024,3.302382657748276,1.4830339277723625,0.6561014277436621,2.3585338535176676,2.3585338535176676,3.7264211432791488,1.635139971646451,0.7233938818712171
0.0,-140.0,-0.0800144403427753,0.007102954349296308,0.1000859747418567,-0.009345199492556718,0.12867516356095685,0.02759484608615671,0.02759484608615671,-15.591720239259235,0.01684049507583099,0.010754351010325715,2.139135355516024,2.139135355516024,3.302382657748276,1.3054647345605421,0.8336706209554817,2.3585338535176676,2.3585338535176676,3.7264211432791488,1.4393585534898286,0.9191753000278389
0.0,-135.0,-0.08843302870750089,0.007890413266455504,0.09273139941256929,-0.008690574925079042,0.12867516356095687,0.027594846086156723,0.027594846086156723,-15.591720239259232,0.014457390279552096,0.013137455806604623,2.139135355516025,2.139135355516025,3.3023826577482778,1.1207279286474494,1.0184074268685754,2.358533853517669,2.358533853517669,3.7264211432791514,1.2356743828677006,1.1228594706499677
0.0,-130.0,-0.09617858832643975,0.008617821374295186,0.08467108214100232,-0.00796980983490889,0.12867516356095687,0.027594846086156723,0.027594846086156723,-15.591720239259232,0.012054232712752463,0.015540613373404257,2.139135355516025,2.139135355516025,3.3023826577482778,0.9344366443994158,1.2046987111166092,2.358533853517669,2.358533853517669,3.7264211432791514,1.030276300235253,1.3282575532824152
0.0,-125.0,-0.1031921708139949,0.009279642657893668,0.07596636680854507,-0.007188389679592343,0.12867516356095682,0.0275948460861567,0.0275948460861567,-15.591720239259237,0.009704041102042909,0.017890804984113787,2.1391353555160233,2.1391353555160233,3.302382657748274,0.7522512482203806,1.3868841072956424,2.3585338535176668,2.3585338535176668,3.726421143279148,0.8294052223968299,1.5291286311208365
0.0,-120.0,-0.1094203985725193,0.009870840257664123,0.06668350155492839,-0.006352261538345747,0.12867516356095682,0.0275948460861567,0.0275948460861567,-15.591720239259237,0.007478224830260509,0.02011662125589619,2.1391353555160233,2.1391353555160233,3.302382657748274,0.5797073511829852,1.5594280043330384,2.3585338535176668,2.3585338535176668,3.726421143279148,0.6391645154068811,1.719369338110786
0.0,-115.0,-0.1148158710280638,0.01038691480289747,0.05689313458987966,-0.005467788851191941,0.1286751635609569,0.027594846086156734,0.027594846086156734,-15.59172023925923,0.005444414198506011,0.022150431887650722,2.139135355516026,2.139135355516026,3.3023826577482795,0.4220476122872877,1.7170877432287381,2.35853385351767,2.35853385351767,3.726421143279153,0.4653345468808557,1.893199306636814
0.0,-110.0,-0.1193375253773663,0.01082393865469011,0.04666977651758798,-0.004541702989339392,0.12867516356095696,0.027594846086156758,0.027594846086156758,-15.591720239259228,0.003664405513667407,0.02393044057248935,2.1391353555160277,2.1391353555160277,3.3023826577482835,0.2840624429199541,1.8550729125960734,2.3585338535176716,2.3585338535176716,3.7264211432791567,0.31319705245020574,2.0453368010674655
0.0,-105.0,-0.122950949100579,0.01117858579764773,0.03609123326601594,-0.00358105202538274,0.1286751635609569,0.027594846086156734,0.027594846086156734,-15.59172023925923,0.002192283438905677,0.02540256264725106,2.139135355516026,2.139135355516026,3.3023826577482795,0.1699444526283471,1.9691909028876793,2.35853385351767,2.35853385351767,3.726421143279153,0.18737465289792116,2.171159200619749
0.0,-100.0,-0.1256286418613234,0.01144815715287061,0.02523801393680701,-0.002593147093214578,0.12867516356095682,0.0275948460861567,0.0275948460861567,-15.591720239259237,0.0010727776585327407,0.02652206842762396,2.1391353555160233,2.1391353555160233,3.302382657748274,0.08316105880098766,2.055974296715036,2.3585338535176668,2.3585338535176668,3.726421143279148,0.09169039816519152,2.2668434553524754
