Theta(deg),Phi(deg),rEPhi_Real,rEPhi_Imag,rETheta_Real,rETheta_Imag,rETotal,RealizedGain,RealizedGain_Total,RealizedGain_dB,RealizedGain_Theta,RealizedGain_Phi,Gain,Gain_Total,Gain_dB,Gain_Theta,Gain_Phi,Directivity,Directivity_Total,Directivity_dB,Directivity_Theta,Directivity_Phi
0.0,-180.0,-0.001494420233720602,0.0003418550450492198,0.5114175351681823,0.3546486932222413,0.6223551566737833,0.6455280270085653,0.6455280270085653,-1.9008489714516137,0.6455241101729977,3.91683556753429e-06,4.91643584926554,4.91643584926554,6.916503767653594,4.916406018073098,2.9831192441236025e-05,5.282553412508718,5.282553412508718,7.228438969483032,5.282521359844498,3.2052664218774875e-05
0.0,-175.0,-0.04606170864531294,-0.0305691160888768,0.509341189740245,0.3533289425035259,0.622355156673783,0.6455280270085649,0.6455280270085649,-1.9008489714516161,0.6404345605697185,0.005093466438846535,4.916435849265537,4.916435849265537,6.916503767653591,4.877643264049646,0.03879258521589136,5.282553412508715,5.282553412508715,7.2284389694830296,5.24087201775547,0.04168139475324497
0.0,-170.0,-0.09027843964129437,-0.06124743779122954,0.5033884503097653,0.3493201451865103,0.622355156673783,0.6455280270085649,0.6455280270085649,-1.9008489714516161,0.6256927521429092,0.01983527486565569,4.916435849265537,4.916435849265537,6.916503767653591,4.765367495376307,0.15106835388922843,5.282553412508715,5.282553412508715,7.2284389694830296,5.1202352875851815,0.16231812492353268
0.0,-165.0,-0.1338080971999935,-0.09145962950977711,0.4936046208181719,0.3426528106393547,0.6223551566737834,0.6455280270085656,0.6455280270085656,-1.9008489714516115,0.6017466072819039,0.04378141972666156,4.916435849265542,4.916435849265542,6.916503767653595,4.582990154469946,0.33344569479559455,5.282553412508721,5.282553412508721,7.228438969483034,4.9242766553347295,0.3582767571739899
0.0,-160.0,-0.1763193943434623,-0.1209757582229209,0.4800641621155328,0.3333776813038098,0.6223551566737832,0.6455280270085652,0.6455280270085652,-1.9008489714516144,0.5693237174809689,0.07620430952759616,4.916435849265539,4.916435849265539,6.916503767653593,4.336052684546602,0.580383164718935,5.282553412508717,5.282553412508717,7.228438969483032,4.658950224885179,0.6236031876235365
0.0,-155.0,-0.2174887944314162,-0.1495711883688283,0.4628701252685284,0.3215653465145952,0.6223551566737832,0.6455280270085652,0.6455280270085652,-1.9008489714516144,0.529409235839933,0.11611879116863208,4.916435849265539,4.916435849265539,6.916503767653593,4.0320581556735196,0.884377693592019,5.282553412508717,5.282553412508717,7.228438969483032,4.3323178055641005,0.9502356069446162
0.0,-150.0,-0.2570029734704226,-0.177028291457696,0.4421533672796074,0.3073057052719396,0.6223551566737833,0.6455280270085653,0.6455280270085653,-1.9008489714516137,0.4832159436857566,0.1623120833228089,4.91643584926554,4.91643584926554,6.916503767653594,3.6802432877818476,1.236192561483693,5.282553412508718,5.282553412508718,7.228438969483032,3.954303958148581,1.3282494543601382
0.0,-145.0,-0.2945612046986807,-0.2031381023559658,0.4180715551861858,0.2907072820559065,0.6223551566737833,0.6455280270085653,0.6455280270085653,-1.9008489714516137,0.43214740082561,0.2133806261829553,4.91643584926554,4.91643584926554,6.916503767653594,3.29129779760556,1.6251380516599798,5.282553412508718,5.282553412508718,7.228438969483032,3.5363944421081013,1.7461589704006162
0.0,-140.0,-0.3298776472982639,-0.2277019096371671,0.3908079661192903,0.2718964008895715,0.6223551566737833,0.6455280270085653,0.6455280270085653,-1.9008489714516137,0.37775529909236927,0.2677727279161961,4.91643584926554,4.91643584926554,6.916503767653594,2.877039597047748,2.0393962522177924,5.282553412508718,5.282553412508718,7.228438969483032,3.091287226615133,2.1912661858935856
0.0,-135.0,-0.3626835218163375,-0.2505327678958572,0.3605700924539252,0.2510162239369315,0.6223551566737832,0.6455280270085652,0.6455280270085652,-1.9008489714516144,0.32169231497346795,0.32383571203509715,4.916435849265539,4.916435849265539,6.916503767653593,2.4500557119076007,2.4663801373579375,5.282553412508717,5.282553412508717,7.228438969483032,2.6325066691773156,2.6500467433314006
0.0,-130.0,-0.392729155739091,-0.2714569205150385,0.3275880626668115,0.2282256619523914,0.6223551566737832,0.6455280270085652,0.6455280270085652,-1.9008489714516144,0.26566189387212,0.3798661331364451,4.916435849265539,4.916435849265539,6.916503767653593,2.0233198314708307,2.893116017794708,5.282553412508717,5.282553412508717,7.228438969483032,2.173992584878233,3.108560827630484
